"no_secteur","nom_secteur","telephone","cd_site","nom_site","descr_type_site","no_civique","nom_rue","code_postal","no_plateau","nom_plateau","capacite","descr_type_plateau","ind_sans_reserv"
"4","Secteur 4","450 978-8904","STD","996 MTÉE GRAVEL-ANCIEN STE-DO","Centre communautaire","996","Montée Gravel","H7X2B8","4075","124A LOCAL PERMANENT","","Local permanent","O"
"4","Secteur 4","450 978-8904","STD","996 MTÉE GRAVEL-ANCIEN STE-DO","Centre communautaire","996","Montée Gravel","H7X2B8","4076","116 RANGEMENT FERMIÈRES ST-DO","","Local permanent","O"
"4","Secteur 4","450 978-8904","STD","996 MTÉE GRAVEL-ANCIEN STE-DO","Centre communautaire","996","Montée Gravel","H7X2B8","4077","SALLE 107","","Local polyvalent","N"
"4","Secteur 4","450 978-8904","STD","996 MTÉE GRAVEL-ANCIEN STE-DO","Centre communautaire","996","Montée Gravel","H7X2B8","4078","108 MAISON DES JEUNES","","Local permanent","O"
"4","Secteur 4","450 978-8904","STD","996 MTÉE GRAVEL-ANCIEN STE-DO","Centre communautaire","996","Montée Gravel","H7X2B8","4079","110 MAISON DES JEUNES","","Local permanent","O"
"4","Secteur 4","450 978-8904","STD","996 MTÉE GRAVEL-ANCIEN STE-DO","Centre communautaire","996","Montée Gravel","H7X2B8","4080","111 MAISON DES JEUNES","","Local permanent","O"
"4","Secteur 4","450 978-8904","STD","996 MTÉE GRAVEL-ANCIEN STE-DO","Centre communautaire","996","Montée Gravel","H7X2B8","4081","105 RANGEMENT PERMANENT","","Local permanent","O"
"4","Secteur 4","450 978-8904","STD","996 MTÉE GRAVEL-ANCIEN STE-DO","Centre communautaire","996","Montée Gravel","H7X2B8","4082","104 PERMANENT","","Local permanent","O"
"4","Secteur 4","450 978-8904","STD","996 MTÉE GRAVEL-ANCIEN STE-DO","Centre communautaire","996","Montée Gravel","H7X2B8","4083","009 RANGEMENT SSVP","","Local permanent","O"
"4","Secteur 4","450 978-8904","STD","996 MTÉE GRAVEL-ANCIEN STE-DO","Centre communautaire","996","Montée Gravel","H7X2B8","4084","008 RANGEMENT LOISIRS ST-DO","","Local permanent","O"
"4","Secteur 4","450 978-8904","STD","996 MTÉE GRAVEL-ANCIEN STE-DO","Centre communautaire","996","Montée Gravel","H7X2B8","4085","011 RANGEMENT LOISIRS ST-DO","","Local permanent","O"
"4","Secteur 4","450 978-8904","STD","996 MTÉE GRAVEL-ANCIEN STE-DO","Centre communautaire","996","Montée Gravel","H7X2B8","4086","012 RANGEMENT MAISON DES JEUNE","","Local permanent","O"
"4","Secteur 4","450 978-8904","STD","996 MTÉE GRAVEL-ANCIEN STE-DO","Centre communautaire","996","Montée Gravel","H7X2B8","4087","013 RANGEMENT SSVP","","Local permanent","O"
"4","Secteur 4","450 978-8904","STD","996 MTÉE GRAVEL-ANCIEN STE-DO","Centre communautaire","996","Montée Gravel","H7X2B8","4088","014 RANGEMENT MAISON DES JEUNE","","Local permanent","O"
"4","Secteur 4","450 978-8904","STD","996 MTÉE GRAVEL-ANCIEN STE-DO","Centre communautaire","996","Montée Gravel","H7X2B8","4089","015 RANGEMENT MAISON DES JEUNE","","Local permanent","O"
"4","Secteur 4","450 978-8904","STDO","625 SYLVIE - NOUVEAU STE-DO","Centre communautaire","","","","4105","101 HALL D'ENTREE BAS","80","Local polyvalent","N"
"4","Secteur 4","450 978-8904","STDO","625 SYLVIE - NOUVEAU STE-DO","Centre communautaire","","","","4106","109 BUREAU DU MONITEUR PARC","","Local permanent","O"
"4","Secteur 4","450 978-8904","STDO","625 SYLVIE - NOUVEAU STE-DO","Centre communautaire","","","","4107","112 PETITE ENFANCE","20","Local polyvalent","N"
"4","Secteur 4","450 978-8904","STDO","625 SYLVIE - NOUVEAU STE-DO","Centre communautaire","","","","4108","114 CUISINE COMMUNAUTAIRE","15","Local polyvalent","N"
"4","Secteur 4","450 978-8904","STDO","625 SYLVIE - NOUVEAU STE-DO","Centre communautaire","","","","4109","115 AB GRANDE SALLE","60","Local polyvalent","N"
"4","Secteur 4","450 978-8904","STDO","625 SYLVIE - NOUVEAU STE-DO","Centre communautaire","","","","4110","115 A GRANDE SALLE A","30","Local polyvalent","N"
"4","Secteur 4","450 978-8904","STDO","625 SYLVIE - NOUVEAU STE-DO","Centre communautaire","","","","4111","115 B GRANDE SALLE B","30","Local polyvalent","N"
"4","Secteur 4","450 978-8904","STDO","625 SYLVIE - NOUVEAU STE-DO","Centre communautaire","","","","4112","201 HALL D'ENTRÉE HAUT","40","Local polyvalent","N"
"4","Secteur 4","450 978-8904","STDO","625 SYLVIE - NOUVEAU STE-DO","Centre communautaire","","","","4113","209 SALLE DE RENCONTRE","8","Local polyvalent","N"
"4","Secteur 4","450 978-8904","STDO","625 SYLVIE - NOUVEAU STE-DO","Centre communautaire","","","","4114","208 SALLE DE RENCONTRE","8","Local polyvalent","N"
"4","Secteur 4","450 978-8904","STDO","625 SYLVIE - NOUVEAU STE-DO","Centre communautaire","","","","4115","211 CLASSE C","20","Local polyvalent","N"
"4","Secteur 4","450 978-8904","STDO","625 SYLVIE - NOUVEAU STE-DO","Centre communautaire","","","","4116","212 CLASSE B","20","Local polyvalent","N"
"4","Secteur 4","450 978-8904","STDO","625 SYLVIE - NOUVEAU STE-DO","Centre communautaire","","","","4117","213 CLASSE A","20","Local polyvalent","N"
"4","Secteur 4","450 978-8904","STDO","625 SYLVIE - NOUVEAU STE-DO","Centre communautaire","","","","4118","219 AB SALLE DE DANCE","85","Local polyvalent","N"
"4","Secteur 4","450 978-8904","STDO","625 SYLVIE - NOUVEAU STE-DO","Centre communautaire","","","","4119","219 A SALLE DE DANSE A","40","Local polyvalent","N"
"4","Secteur 4","450 978-8904","STDO","625 SYLVIE - NOUVEAU STE-DO","Centre communautaire","","","","4120","219 B SALLE DE DANSE B","45","Local polyvalent","N"
"4","Secteur 4","450 978-8904","STE","PARC ST-ÉDOUARD","Parc","705","18e Avenue","H7R5G4","408","TENNIS - ST-EDOUARD","","Terrain de tennis","N"
"4","Secteur 4","450 978-8904","STE","PARC ST-ÉDOUARD","Parc","705","18e Avenue","H7R5G4","455","TERRAIN DE BASEBALL","","Terrain de baseball","N"
"4","Secteur 4","450 978-8904","STE","PARC ST-ÉDOUARD","Parc","705","18e Avenue","H7R5G4","456","TERRAIN DE BASKETBALL","","Terrain de basketball","N"
"4","Secteur 4","450 978-8904","STE","PARC ST-ÉDOUARD","Parc","705","18e Avenue","H7R5G4","457","TERRAIN DE VOLLEYBALL","","Terrain de volleyball","N"
"4","Secteur 4","450 978-8904","STE","PARC ST-ÉDOUARD","Parc","705","18e Avenue","H7R5G4","471","PATINOIRE EXTÉRIEURE","","Patinoire extérieure - hockey","N"
"4","Secteur 4","450 978-8904","STE","PARC ST-ÉDOUARD","Parc","705","18e Avenue","H7R5G4","4050","ANIMATION","","Autre","O"
"4","Secteur 4","450 978-8904","STEP","PARC STÉPHANIE","Parc","4300","RUE STÉPHANIE","H7R0A6","4090","SOCCER REGULIER 11X11","","Terrain de soccer","N"
"4","Secteur 4","450 978-8904","STF","PARC ST-FRANÇOIS","Parc","530","Rue Huberdeau","H7X1P7","463","TERRAIN DE SOCCER 1","","Terrain de soccer","N"
"4","Secteur 4","450 978-8904","STF","PARC ST-FRANÇOIS","Parc","530","Rue Huberdeau","H7X1P7","464","TERRAIN DE SOCCER 2","","Terrain de soccer","N"
"4","Secteur 4","450 978-8904","SYL","PARC SYLVIE","Parc","655","Rue Sylvie","H7X2X2","458","TERRAIN DE SOCCER 1","","Terrain de soccer","N"
"4","Secteur 4","450 978-8904","SYL","PARC SYLVIE","Parc","655","Rue Sylvie","H7X2X2","459","TERRAIN DE SOCCER 2","","Terrain de soccer","N"
"5","Secteur 5","450 978-8905","ART","ARÉNA RICHARD-TROTTIER","Aréna","3155","Rue Esther","H7P2G8","558","PATINOIRE INTÉRIEURE","180","Patinoire intérieure","N"
"5","Secteur 5","450 978-8905","ART","ARÉNA RICHARD-TROTTIER","Aréna","3155","Rue Esther","H7P2G8","5555","BADMINTON ÉTÉ","","Autre","N"
"5","Secteur 5","450 978-8905","BAI","BERGE DES BAIGNEURS","Parc","13","RUE HOTTE","H7L2R2","5022","PATINOIRE EXTÉRIEURE","","Patinoire extérieure - hockey","N"
"5","Secteur 5","450 978-8905","BAI","BERGE DES BAIGNEURS","Parc","13","RUE HOTTE","H7L2R2","5057","SECTEUR ÉVÉNEMENTS SPÉCIAUX","","Autre","N"
"5","Secteur 5","450 978-8905","BAI","BERGE DES BAIGNEURS","Parc","13","RUE HOTTE","H7L2R2","5590","BUNKER","","Local permanent","N"
"5","Secteur 5","450 978-8905","BAI","BERGE DES BAIGNEURS","Parc","13","RUE HOTTE","H7L2R2","5598","COFFRE À JEUX","","Autre","N"
"5","Secteur 5","450 978-8905","BERG","LE BERGERAC","Parc","3000","RUE PIERRE-CORNEILLE","H7P5Z8","560","SALLE 101","30","Local polyvalent","N"
"5","Secteur 5","450 978-8905","BERG","LE BERGERAC","Parc","3000","RUE PIERRE-CORNEILLE","H7P5Z8","565","SALLE 102","10","Local polyvalent","N"
"5","Secteur 5","450 978-8905","BERG","LE BERGERAC","Parc","3000","RUE PIERRE-CORNEILLE","H7P5Z8","594","PATINOIRE EXTÉRIEURE","","Patinoire extérieure - hockey","N"
"5","Secteur 5","450 978-8905","CDA","CENTRE D'ART STE-ROSE","Centre communautaire","214","Boulevard Sainte-Rose","H7L1L6","5017","1-SALLE EXPOSITION 214","40","Local polyvalent","N"
"5","Secteur 5","450 978-8905","CDA","CENTRE D'ART STE-ROSE","Centre communautaire","214","Boulevard Sainte-Rose","H7L1L6","5018","3-SALLE DE COURS 214","25","Local polyvalent","N"
"5","Secteur 5","450 978-8905","CDA","CENTRE D'ART STE-ROSE","Centre communautaire","214","Boulevard Sainte-Rose","H7L1L6","5559","-EXPOSITION - MURS 214","","Autre","O"
"5","Secteur 5","450 978-8905","CDA","CENTRE D'ART STE-ROSE","Centre communautaire","214","Boulevard Sainte-Rose","H7L1L6","5560","2-ATELIER 216","","Local polyvalent","N"
"5","Secteur 5","450 978-8905","CDA","CENTRE D'ART STE-ROSE","Centre communautaire","214","Boulevard Sainte-Rose","H7L1L6","5561","CUISINE 216","","Autre","O"
"5","Secteur 5","450 978-8905","CDA","CENTRE D'ART STE-ROSE","Centre communautaire","214","Boulevard Sainte-Rose","H7L1L6","5562","4-BUREAU -EVS216","","Local polyvalent","N"
"5","Secteur 5","450 978-8905","CDA","CENTRE D'ART STE-ROSE","Centre communautaire","214","Boulevard Sainte-Rose","H7L1L6","5563","CASERNE 216","","Local permanent","O"
"5","Secteur 5","450 978-8905","CDA","CENTRE D'ART STE-ROSE","Centre communautaire","214","Boulevard Sainte-Rose","H7L1L6","5581","VIRÉES","","Salle polyvalente","O"
"5","Secteur 5","450 978-8905","CHAF","PARC CHAMPFLEURY","Parc","2585","Boulevard des Oiseaux","H7L4M4","503","TERRAIN BASEBALL","","Terrain de baseball","N"
"5","Secteur 5","450 978-8905","CHAF","PARC CHAMPFLEURY","Parc","2585","Boulevard des Oiseaux","H7L4M4","511","TERRAIN DE SOCCER","","Terrain de soccer","N"
"5","Secteur 5","450 978-8905","CHAF","PARC CHAMPFLEURY","Parc","2585","Boulevard des Oiseaux","H7L4M4","595","PATINOIRE EXTÉRIEURE","","Patinoire extérieure - hockey","N"
"5","Secteur 5","450 978-8905","CHAF","PARC CHAMPFLEURY","Parc","2585","Boulevard des Oiseaux","H7L4M4","596","TERRAIN DE BASKETBALL","","Terrain de basketball","O"
"5","Secteur 5","450 978-8905","CHAF","PARC CHAMPFLEURY","Parc","2585","Boulevard des Oiseaux","H7L4M4","5015","TERRAIN DE TENNIS","","Terrain de tennis","O"
"5","Secteur 5","450 978-8905","CHAF","PARC CHAMPFLEURY","Parc","2585","Boulevard des Oiseaux","H7L4M4","5051","JEU D'EAU","","Jeu d'eau","O"
"5","Secteur 5","450 978-8905","CHAF","PARC CHAMPFLEURY","Parc","2585","Boulevard des Oiseaux","H7L4M4","5071","PATINOIRE LIBRE","","Patinoire extérieure - libre","O"
"5","Secteur 5","450 978-8905","CHAF","PARC CHAMPFLEURY","Parc","2585","Boulevard des Oiseaux","H7L4M4","5587","VOLLEYBALL 1","","Terrain de volleyball","N"
"5","Secteur 5","450 978-8905","CHAF","PARC CHAMPFLEURY","Parc","2585","Boulevard des Oiseaux","H7L4M4","5588","VOLLEYBALL 2","","Terrain de volleyball","N"
"5","Secteur 5","450 978-8905","CHAP","PARC CHAMPENOIS","Parc","6710","Rue Lamirande","H7L4Y1","512","CHAMPENOIS 1","","Terrain de soccer","N"
"5","Secteur 5","450 978-8905","CHAP","PARC CHAMPENOIS","Parc","6710","Rue Lamirande","H7L4Y1","597","PATINOIRE EXT.","","Patinoire extérieure - hockey","N"
"5","Secteur 5","450 978-8905","CHAP","PARC CHAMPENOIS","Parc","6710","Rue Lamirande","H7L4Y1","598","TERRAIN DE BASKETBALL","","Terrain de basketball","N"
"5","Secteur 5","450 978-8905","CHAP","PARC CHAMPENOIS","Parc","6710","Rue Lamirande","H7L4Y1","5591","CHAMPENOIS 2","","Terrain de soccer","N"
"5","Secteur 5","450 978-8905","CSHM","CENTRE SPORTIF HONORÉ-MERCIER","Centre sportif","2465","RUE HONORÉ-MERCIER","H7L2S9","5019","GYMNASE","","Gymnase","N"
"5","Secteur 5","450 978-8905","CSHM","CENTRE SPORTIF HONORÉ-MERCIER","Centre sportif","2465","RUE HONORÉ-MERCIER","H7L2S9","5020","PISCINE","","Piscine intérieure","N"
"5","Secteur 5","450 978-8905","CSHM","CENTRE SPORTIF HONORÉ-MERCIER","Centre sportif","2465","RUE HONORÉ-MERCIER","H7L2S9","5557","VERRIÈRE","","Autre","N"
"5","Secteur 5","450 978-8905","CSHM","CENTRE SPORTIF HONORÉ-MERCIER","Centre sportif","2465","RUE HONORÉ-MERCIER","H7L2S9","5558","ASTRAL","","Local polyvalent","N"
"5","Secteur 5","450 978-8905","DAL","PARC DALIDA","Parc","335","Rue Dalida","","513","MINI A 5 - 1","","Terrain de soccer","N"
"5","Secteur 5","450 978-8905","DAL","PARC DALIDA","Parc","335","Rue Dalida","","599","PATINOIRE EXTÉRIEURE LIBRE","","Patinoire extérieure - libre","N"
"5","Secteur 5","450 978-8905","DAL","PARC DALIDA","Parc","335","Rue Dalida","","5589","MINI A 5 - 2","","Terrain de soccer","N"
"5","Secteur 5","450 978-8905","DCR","PARC DES CRÉCERELLES","Parc","","","","5068","PATINOIRE EXTÉRIEURE","","Patinoire extérieure - hockey","N"
"5","Secteur 5","450 978-8905","DEJ","C.C. DES JEUNES","Centre communautaire","155","Boulevard Je-Me-Souviens","H7L1V6","561","LOCAL 003","8","Local permanent","O"
"5","Secteur 5","450 978-8905","DEJ","C.C. DES JEUNES","Centre communautaire","155","Boulevard Je-Me-Souviens","H7L1V6","562","LOCAL 004","20","Local permanent","O"
"5","Secteur 5","450 978-8905","DEJ","C.C. DES JEUNES","Centre communautaire","155","Boulevard Je-Me-Souviens","H7L1V6","563","LOCAL 008","20","Local polyvalent","N"
"5","Secteur 5","450 978-8905","DEJ","C.C. DES JEUNES","Centre communautaire","155","Boulevard Je-Me-Souviens","H7L1V6","564","SALLE AB","60","Salle polyvalente","N"
"5","Secteur 5","450 978-8905","DEJ","C.C. DES JEUNES","Centre communautaire","155","Boulevard Je-Me-Souviens","H7L1V6","5592","LOCAL 108","5","Local polyvalent","N"
"5","Secteur 5","450 978-8905","DEJ","C.C. DES JEUNES","Centre communautaire","155","Boulevard Je-Me-Souviens","H7L1V6","5593","LOCAL 109","5","Local polyvalent","N"
"5","Secteur 5","450 978-8905","DEJ","C.C. DES JEUNES","Centre communautaire","155","Boulevard Je-Me-Souviens","H7L1V6","5594","LOCAL 110","5","Local polyvalent","N"
"5","Secteur 5","450 978-8905","DF","DES FLAMMANDS","Parc","","","","5070","PATINOIRE EXTÉRIEURE","","Patinoire extérieure - libre","N"
"5","Secteur 5","450 978-8905","EAQU","ÉCOLE L'AQUARELLE","École","707","AVENUE MARC-AURÈLE-FORTIN","H7K5M6","559","GYMNASE 119","","Gymnase","N"
"5","Secteur 5","450 978-8905","EAQU","ÉCOLE L'AQUARELLE","École","707","AVENUE MARC-AURÈLE-FORTIN","H7K5M6","5075","PAVILLON ARTHUR BUIS","","Gymnase","O"
"5","Secteur 5","450 978-8905","EAQU","ÉCOLE L'AQUARELLE","École","707","AVENUE MARC-AURÈLE-FORTIN","H7K5M6","5076","LOCAL 125","","Classe","O"
"5","Secteur 5","450 978-8905","EBAL","ÉCOLE LE BALUCHON","École","2475","Rue Honoré-Mercier","H7L2S9","525","GYMNASE","","Gymnase","N"
"5","Secteur 5","450 978-8905","EBAL","ÉCOLE LE BALUCHON","École","2475","Rue Honoré-Mercier","H7L2S9","532","PISCINE INTÉRIEURE","","Piscine intérieure","N"
"5","Secteur 5","450 978-8905","EBAL","ÉCOLE LE BALUCHON","École","2475","Rue Honoré-Mercier","H7L2S9","581","LOCAL 131","","Gymnase","N"
"5","Secteur 5","450 978-8905","EBAL","ÉCOLE LE BALUCHON","École","2475","Rue Honoré-Mercier","H7L2S9","582","LOCAL 133","","Gymnase","N"
"5","Secteur 5","450 978-8905","EBAL","ÉCOLE LE BALUCHON","École","2475","Rue Honoré-Mercier","H7L2S9","583","LOCAL 23","","Gymnase","N"
"5","Secteur 5","450 978-8905","EBAL","ÉCOLE LE BALUCHON","École","2475","Rue Honoré-Mercier","H7L2S9","584","LOCAL 12","","Gymnase","N"
"5","Secteur 5","450 978-8905","ECAL","ÉCOLE CURÉ-ANTOINE-LABELLE","École","216","Boulevard Marc-Aurèle-Fortin","H7L1Z5","520","GYMNASE 1230","","Gymnase","N"
"5","Secteur 5","450 978-8905","ECAL","ÉCOLE CURÉ-ANTOINE-LABELLE","École","216","Boulevard Marc-Aurèle-Fortin","H7L1Z5","521","GYMNASE 1237","","Gymnase","N"
"5","Secteur 5","450 978-8905","ECAL","ÉCOLE CURÉ-ANTOINE-LABELLE","École","216","Boulevard Marc-Aurèle-Fortin","H7L1Z5","522","PALESTRE 1104","","Palestre","N"
"5","Secteur 5","450 978-8905","ECAL","ÉCOLE CURÉ-ANTOINE-LABELLE","École","216","Boulevard Marc-Aurèle-Fortin","H7L1Z5","523","PALESTRE 1105","","Palestre","N"
"5","Secteur 5","450 978-8905","ECAL","ÉCOLE CURÉ-ANTOINE-LABELLE","École","216","Boulevard Marc-Aurèle-Fortin","H7L1Z5","5060","SALON ÉTUDIANT","","Gymnase","O"
"5","Secteur 5","450 978-8905","EDC","ÉCOLE DES CÈDRES","École","3785","BOULEVARD SAINTE-ROSE","H7P1C6","5568","GYMNASE","","Gymnase","N"
"5","Secteur 5","450 978-8905","EDC","ÉCOLE DES CÈDRES","École","3785","BOULEVARD SAINTE-ROSE","H7P1C6","5570","SALLE DES PROFESSEURS","","Classe","O"
"5","Secteur 5","450 978-8905","EDCA","ÉCOLE DES CARDINAUX","École","","","","5584","GYMNASE 1","","Gymnase","N"
"5","Secteur 5","450 978-8905","EDCA","ÉCOLE DES CARDINAUX","École","","","","5585","GYMNASE 2","","Gymnase","N"
"5","Secteur 5","450 978-8905","EDEM","ÉCOLE DEMERS","École","155","Rue Deslauriers","H7L2S2","524","GYMNASE","","Gymnase","N"
"5","Secteur 5","450 978-8905","EMAF","ÉCOLE MARC-AURÈLE-FORTIN","École","3225","Rue Christiane","H7P1K2","526","GYMNASE","","Gymnase","N"
"5","Secteur 5","450 978-8905","EMAF","ÉCOLE MARC-AURÈLE-FORTIN","École","3225","Rue Christiane","H7P1K2","586","SALLE DES PROFESSEURS","","Gymnase","N"
"5","Secteur 5","450 978-8905","EMAF","ÉCOLE MARC-AURÈLE-FORTIN","École","3225","Rue Christiane","H7P1K2","5061","LOCAL 112","","Gymnase","N"
"5","Secteur 5","450 978-8905","EMIC","ENTREPÔT MICHELIN-ATELIER","Autre","2081","RUE MICHELIN","H7L5B7","5583","ATELIER DE FABRICATION","","Autre","N"
"5","Secteur 5","450 978-8905","EPOLY","ÉCOLE POLY-JEUNESSE","École","3578","Boulevard Sainte-Rose","H7P4K6","529","GYMNASE 1214","","Gymnase","N"
"5","Secteur 5","450 978-8905","EPOLY","ÉCOLE POLY-JEUNESSE","École","3578","Boulevard Sainte-Rose","H7P4K6","530","GYMNASE 1218","","Gymnase","N"
"5","Secteur 5","450 978-8905","EPOLY","ÉCOLE POLY-JEUNESSE","École","3578","Boulevard Sainte-Rose","H7P4K6","531","PISCINE INTÉRIEURE","","Piscine intérieure","N"
"5","Secteur 5","450 978-8905","EPOLY","ÉCOLE POLY-JEUNESSE","École","3578","Boulevard Sainte-Rose","H7P4K6","5010","CAFÉTÉRIA","","Salle polyvalente","O"
"5","Secteur 5","450 978-8905","EPOLY","ÉCOLE POLY-JEUNESSE","École","3578","Boulevard Sainte-Rose","H7P4K6","5011","LOCAL 1004","","Salle polyvalente","O"
"5","Secteur 5","450 978-8905","EPOLY","ÉCOLE POLY-JEUNESSE","École","3578","Boulevard Sainte-Rose","H7P4K6","5024","LOCAL 1016","","Gymnase","O"
"5","Secteur 5","450 978-8905","EPOLY","ÉCOLE POLY-JEUNESSE","École","3578","Boulevard Sainte-Rose","H7P4K6","5066","LOCAL 1119","","Classe","O"
"5","Secteur 5","450 978-8905","EPOLY","ÉCOLE POLY-JEUNESSE","École","3578","Boulevard Sainte-Rose","H7P4K6","5067","LOCAL 1214-1","","Classe","O"
"5","Secteur 5","450 978-8905","EPOLY","ÉCOLE POLY-JEUNESSE","École","3578","Boulevard Sainte-Rose","H7P4K6","5074","LOCAL 1014","","Classe","O"
"5","Secteur 5","450 978-8905","EPOLY","ÉCOLE POLY-JEUNESSE","École","3578","Boulevard Sainte-Rose","H7P4K6","5556","LOCAL 1133","","Classe","N"
"5","Secteur 5","450 978-8905","EPOLY","ÉCOLE POLY-JEUNESSE","École","3578","Boulevard Sainte-Rose","H7P4K6","5586","LOCAL 1153","","Local polyvalent","O"
"5","Secteur 5","450 978-8905","FABI","PARC FABIEN","Parc","3261","RUE FABIEN","H7P2B5","579","TERRAIN DE PÉTANQUE","","Terrain de pétanque","N"
"5","Secteur 5","450 978-8905","FST","FERME STE-THÉRÈSE","Parc","1595","RUE DES ADIRONDACKS","","508","TENNIS - FERME STE-THÉRÈSE","","Terrain de tennis","N"
"5","Secteur 5","450 978-8905","FST","FERME STE-THÉRÈSE","Parc","1595","RUE DES ADIRONDACKS","","5069","PATINOIRE EXTÉRIEURE","","Patinoire extérieure - hockey","N"
"5","Secteur 5","450 978-8905","GUI","COMPLEXE SPORTIF GUIMOND","Aréna","4355","AUTOUROUTE 440","H7P4W6","5600","GLACE 1 - 3 VS 3","","Patinoire intérieure","N"
"5","Secteur 5","450 978-8905","GUI","COMPLEXE SPORTIF GUIMOND","Aréna","4355","AUTOUROUTE 440","H7P4W6","5601","GLACE 2 - 3 VS 3","","Patinoire intérieure","N"
"5","Secteur 5","450 978-8905","GUI","COMPLEXE SPORTIF GUIMOND","Aréna","4355","AUTOUROUTE 440","H7P4W6","5602","GLACE 3 - NHL","","Patinoire intérieure","N"
"5","Secteur 5","450 978-8905","ING","PARC INGRID","Parc","565","RUE INGRID","H7P3P9","580","TERRAIN PÉTANQUE","","Terrain de pétanque","N"
"5","Secteur 5","450 978-8905","ISA","PARC ISABELLE","Parc","400","Rue Jacques","H7P5K5","500","PATINOIRE EXTÉRIEURE","","Patinoire extérieure - hockey","N"
"5","Secteur 5","450 978-8905","ISA","PARC ISABELLE","Parc","400","Rue Jacques","H7P5K5","501","TERRAIN DE BASKETBALL","","Terrain de basketball","O"
"5","Secteur 5","450 978-8905","ISA","PARC ISABELLE","Parc","400","Rue Jacques","H7P5K5","516","TERRAIN DE SOCCER 1","","Terrain de soccer","N"
